Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764075357400964439,2025-11-25 18:25:57.400,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.7,-1.0,2.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-1.1,-0.5,1.0,-1.4,6.4,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.39,273.0,1.0,20.2,65.882,35.0,1522.0
1764075357750642346,2025-11-25 18:25:57.749,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.1,0.3,2.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-0.4,0.7,1.0,-0.7,5.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.5,272.9,1.0,20.2,65.882,35.0,1522.0
1764075358110886142,2025-11-25 18:25:58.110,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,0.0,-0.2,2.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-0.9,0.7,1.0,-1.1,3.1,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.45,272.8,1.0,20.2,65.882,35.0,1522.0
1764075358454137938,2025-11-25 18:25:58.451,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.4,-1.7,1.3,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,-0.8,-1.3,1.0,-1.1,6.3,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.43,272.5,1.0,20.2,65.882,35.0,1522.0
1764075358799887864,2025-11-25 18:25:58.799,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-0.7,0.7,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9,-0.7,1.1,1.0,-0.9,4.9,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.44,272.3,1.0,20.2,65.882,35.0,1522.0
1764075359150793160,2025-11-25 18:25:59.149,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.2,-0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3,-1.3,0.2,1.0,-1.5,4.2,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.39,272.2,1.0,20.2,65.882,35.0,1522.0
1764075359502445956,2025-11-25 18:25:59.501,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.7,-1.7,1.6,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,-1.2,-1.0,1.0,-1.4,5.7,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.45,272.0,1.0,20.2,65.882,35.0,1522.0
1764075359852822419,2025-11-25 18:25:59.852,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-0.8,0.4,3.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-0.5,0.9,1.0,-0.7,5.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.44,271.8,1.0,20.1,65.882,35.0,1522.0
1764075360199306993,2025-11-25 18:26:00.198,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.7,-0.6,2.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-0.9,0.0,1.0,-1.1,5.2,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.39,271.7,1.0,20.2,65.882,35.0,1522.0
1764075360554877030,2025-11-25 18:26:00.554,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.4,-1.6,0.9,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4,-0.9,-1.1,1.0,-1.0,4.4,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.36,271.4,1.0,20.2,65.882,35.0,1522.0
1764075360902165289,2025-11-25 18:26:00.901,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-0.6,0.7,3.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-0.7,1.3,1.0,-0.8,5.5,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.43,271.3,1.0,20.2,65.882,35.0,1522.0
1764075361254819455,2025-11-25 18:26:01.254,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.1,-0.6,1.7,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-0.3,-0.4,1.0,-0.4,5.1,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.39,271.1,1.0,20.2,65.882,35.0,1522.0
1764075361606724233,2025-11-25 18:26:01.606,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.3,-0.8,1.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,-1.5,-0.3,1.0,-1.6,5.6,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.38,270.9,1.0,20.2,65.882,35.0,1522.0
1764075361955164140,2025-11-25 18:26:01.954,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-0.6,0.1,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1,-0.9,0.7,1.0,-1.0,4.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.45,270.9,1.0,20.2,65.882,35.0,1522.0
1764075362308655158,2025-11-25 18:26:02.307,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.0,-1.3,1.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,-0.8,-1.0,1.0,-0.9,5.9,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,0.41,270.7,1.0,20.2,65.882,35.0,1522.0
1764075362656338343,2025-11-25 18:26:02.655,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.1,-0.1,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-0.7,0.2,1.0,-0.8,6.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.48,270.5,1.0,20.2,65.882,35.0,1522.0
1764075363005955288,2025-11-25 18:26:03.005,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-0.8,0.2,2.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1,-1.3,0.8,1.0,-1.3,4.1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.36,270.3,1.0,20.2,65.882,35.0,1522.0
1764075363359262491,2025-11-25 18:26:03.358,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.7,-0.7,1.4,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-0.1,-0.7,1.0,-0.1,5.5,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.44,270.2,1.0,20.2,65.882,35.0,1522.0
1764075363708813639,2025-11-25 18:26:03.708,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.3,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4,-0.3,-0.4,1.0,-0.3,4.4,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.38,269.9,1.0,20.2,65.882,35.0,1522.0
1764075364060055787,2025-11-25 18:26:04.059,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.2,0.2,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-0.4,0.1,1.0,-0.4,3.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.36,269.8,1.0,20.2,65.882,35.0,1522.0
1764075364411080379,2025-11-25 18:26:04.410,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.9,-1.1,2.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,-1.2,-0.5,1.0,-1.2,7.3,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.42,269.7,1.0,20.2,65.882,35.0,1522.0
1764075364760320898,2025-11-25 18:26:04.759,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.7,-0.1,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-0.7,0.2,1.0,-0.7,5.2,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47,0.43,269.5,1.0,20.2,65.882,35.0,1522.0
1764075365107067046,2025-11-25 18:26:05.106,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.9,-0.3,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-1.1,0.0,1.0,-1.0,5.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.44,269.4,1.0,20.2,65.882,35.0,1522.0
1764075365453344582,2025-11-25 18:26:05.452,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.1,2.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,3.2,0.8,1.0,3.3,6.5,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.41,269.2,1.0,20.2,65.882,35.0,1522.0
1764075365797408915,2025-11-25 18:26:05.796,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,-0.1,1.0,0.1,5.9,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.45,269.1,1.0,20.2,65.882,35.0,1522.0
1764075366146501138,2025-11-25 18:26:06.145,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.6,0.1,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-0.9,0.6,1.0,-0.8,6.1,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.41,268.9,1.0,20.2,65.882,35.0,1522.0
1764075366494605082,2025-11-25 18:26:06.493,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.5,-1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-1.3,-0.5,1.0,-1.2,5.5,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.46,268.8,1.0,20.2,65.882,35.0,1522.0
1764075366847987748,2025-11-25 18:26:06.846,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.6,-0.5,2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,-0.8,-0.2,1.0,-0.6,6.8,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.42,268.7,1.0,20.2,65.882,35.0,1522.0
1764075367194717211,2025-11-25 18:26:07.194,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.0,-0.3,3.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,-1.3,0.4,1.0,-1.1,6.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.4,268.4,1.0,20.2,65.882,35.0,1522.0
1764075367551352470,2025-11-25 18:26:07.547,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.0,-0.6,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,-1.1,-0.4,1.0,-0.9,6.8,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.42,268.3,1.0,20.2,65.882,35.0,1522.0
1764075367900372433,2025-11-25 18:26:07.899,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.9,-1.3,2.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,-1.6,-0.6,1.0,-1.4,6.9,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,0.41,268.1,1.0,20.2,65.882,35.0,1522.0
1764075368249902007,2025-11-25 18:26:08.249,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.4,-0.2,3.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,-1.2,0.4,1.0,-0.9,7.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46,0.47,268.1,1.0,20.2,65.882,35.0,1522.0
1764075368602291914,2025-11-25 18:26:08.601,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.8,-1.4,1.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-1.6,-1.0,1.0,-1.3,7.6,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.45,267.9,1.0,20.2,65.882,35.0,1522.0
1764075368949595543,2025-11-25 18:26:08.948,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.5,0.0,3.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,-1.6,0.8,1.0,-1.3,6.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.5,267.7,1.0,20.2,65.882,35.0,1522.0
1764075369297722895,2025-11-25 18:26:09.297,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.2,-0.3,2.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-1.3,0.2,1.0,-1.0,6.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.47,267.6,1.0,20.2,65.882,35.0,1522.0
1764075369651755895,2025-11-25 18:26:09.651,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-3.3,-1.5,2.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2,-1.6,-0.8,1.0,-1.3,7.3,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.42,267.4,1.0,20.2,65.882,35.0,1522.0
1764075369998172413,2025-11-25 18:26:09.997,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.3,1.4,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.5,1.1,1.0,0.8,5.9,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.36,267.2,1.0,20.2,65.882,35.0,1522.0
1764075370346153931,2025-11-25 18:26:10.345,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-1.4,-1.2,2.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-2.1,0.0,1.0,-1.8,5.2,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.45,267.1,1.0,20.2,65.882,35.0,1522.0
1764075370696502561,2025-11-25 18:26:10.695,0X0000,1,1,1,1,1.1,1.0,1.0,1.1,-2.0,-0.4,2.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-1.5,0.3,1.0,-1.1,6.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.41,266.9,1.0,20.2,65.882,35.0,1522.0
