Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076155192273945,2025-11-25 18:39:15.190,23.535565333,87.300532000,84.00,0.009,0.050
1764076156193422555,2025-11-25 18:39:16.191,23.535572833,87.300525333,84.10,0.009,0.050
1764076157193390814,2025-11-25 18:39:17.191,23.535580333,87.300518667,84.10,0.009,0.050
1764076158191381332,2025-11-25 18:39:18.190,23.535587833,87.300512000,84.20,0.009,0.050
1764076159193499313,2025-11-25 18:39:19.192,23.535595167,87.300505167,84.20,0.009,0.050
1764076160192447886,2025-11-25 18:39:20.190,23.535602667,87.300498167,84.20,0.009,0.050
1764076161192435682,2025-11-25 18:39:21.191,23.535610167,87.300491167,84.20,0.009,0.050
1764076162193778626,2025-11-25 18:39:22.192,23.535617667,87.300484000,84.20,0.009,0.050
1764076163194054903,2025-11-25 18:39:23.192,23.535625167,87.300476833,84.20,0.009,0.050
1764076164193419329,2025-11-25 18:39:24.191,23.535632333,87.300469333,84.20,0.009,0.050
1764076165193853680,2025-11-25 18:39:25.191,23.535637833,87.300460167,84.20,0.009,0.050
1764076166194213216,2025-11-25 18:39:26.192,23.535640833,87.300449500,84.20,0.009,0.050
1764076167194211197,2025-11-25 18:39:27.192,23.535641500,87.300438500,84.10,0.009,0.050
1764076168193495604,2025-11-25 18:39:28.191,23.535640833,87.300427333,84.10,0.009,0.050
1764076169173491974,2025-11-25 18:39:29.171,23.535639667,87.300416667,84.10,0.009,0.050
1764076170195021584,2025-11-25 18:39:30.193,23.535638167,87.300406500,84.10,0.009,0.050
1764076171192708621,2025-11-25 18:39:31.191,23.535637333,87.300396500,84.00,0.009,0.050
1764076172193496046,2025-11-25 18:39:32.191,23.535637000,87.300386833,83.90,0.009,0.050
1764076173193086545,2025-11-25 18:39:33.191,23.535637167,87.300377000,83.90,0.009,0.050
1764076174192389748,2025-11-25 18:39:34.191,23.535638000,87.300367167,83.80,0.009,0.050
1764076175192173896,2025-11-25 18:39:35.190,23.535638833,87.300357167,83.70,0.009,0.050
1764076176192679710,2025-11-25 18:39:36.191,23.535639833,87.300347167,83.70,0.009,0.050
1764076177194493487,2025-11-25 18:39:37.192,23.535640667,87.300336833,83.70,0.009,0.050
1764076178194299450,2025-11-25 18:39:38.192,23.535641000,87.300326167,83.60,0.009,0.050
1764076179192176542,2025-11-25 18:39:39.190,23.535641167,87.300315167,83.60,0.009,0.050
