Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Pressure
1764076133495521699,2025-11-25 18:38:53.493,0.692554,2.325305,287.572021,0.032889,0.002784,0.976931,0.247745,-0.189615,9.786342,0.003227,-0.008972,-0.082852,0.414984,-0.606938,-1.202415,100299.0000
1764076133596122736,2025-11-25 18:38:53.593,0.686351,2.371753,288.075768,0.034039,0.002811,0.976312,0.120615,0.280604,9.604452,-0.010237,-0.016018,-0.080297,0.416879,-0.606066,-1.206791,100306.0000
1764076133695533754,2025-11-25 18:38:53.693,0.681454,2.438885,288.538864,0.038481,-0.000015,0.977763,0.226624,0.053227,9.610883,0.001772,-0.010220,-0.068393,0.422179,-0.602251,-1.208372,100308.0000
1764076133795306310,2025-11-25 18:38:53.793,0.674142,2.466649,288.969566,0.043826,0.000853,0.980282,0.562520,-0.110646,9.939850,-0.006489,-0.002698,-0.066379,0.426525,-0.602191,-1.206510,100304.0000
1764076133895945328,2025-11-25 18:38:53.893,0.670838,2.435373,289.395897,0.039821,0.002830,0.979039,0.281238,-0.238988,9.554003,0.001239,0.008663,-0.071293,0.433764,-0.597859,-1.206683,100300.0000
1764076133996810754,2025-11-25 18:38:53.993,0.669959,2.384276,289.842003,0.035755,0.002539,0.978055,0.079843,0.370969,9.631218,-0.005262,-0.000744,-0.066064,0.438576,-0.596892,-1.207250,100304.0000
1764076134095477643,2025-11-25 18:38:54.092,0.670209,2.358680,290.318230,0.035771,0.003333,0.976174,0.150924,0.167596,9.777757,-0.005267,-0.009083,-0.087200,0.444357,-0.595434,-1.207358,100306.0000
1764076134196344013,2025-11-25 18:38:54.193,0.672765,2.385860,290.797279,0.036238,-0.001264,0.976127,0.333248,0.118934,9.823103,-0.000291,-0.012419,-0.071551,0.449185,-0.592068,-1.207480,100304.0000
1764076134295664217,2025-11-25 18:38:54.293,0.673395,2.410431,291.251404,0.039934,0.000762,0.978996,0.542045,-0.109314,9.725966,-0.003009,-0.002734,-0.077548,0.455458,-0.587751,-1.208119,100306.0000
1764076134395733402,2025-11-25 18:38:54.393,0.673723,2.413273,291.683640,0.036747,0.002959,0.978173,0.336884,0.091683,9.682605,0.003330,0.005158,-0.083313,0.460259,-0.585870,-1.210627,100306.0000
