Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764076214517764410,2025-11-25 18:40:14.517,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-19.0,-1.1,26.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.1,-4.7,2.4,1.0,-50.6,34.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,-0.01,321.4,1.2,19.1,65.882,35.0,1519.0
1764076214884863928,2025-11-25 18:40:14.884,0X0000,1,1,1,0,1.2,1.2,1.2,1.2,-19.5,-1.8,20.1,0.0,0.0,0.0,0.0,-376.0,0.0,0.0,0.0,1.0,-52.9,-5.6,0.3,1.0,-44.8,28.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,0.04,321.4,1.2,19.2,65.882,35.0,1519.0
1764076215243277113,2025-11-25 18:40:15.242,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-21.7,-3.9,17.8,-7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.7,4.7,-4.1,1.0,-38.3,36.5,-4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.02,321.3,1.2,19.1,65.882,35.0,1519.0
1764076215595179094,2025-11-25 18:40:15.594,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-17.5,-0.8,20.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.8,-4.4,1.3,1.0,-42.3,28.5,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,321.1,1.2,19.1,65.882,35.0,1519.0
1764076215948688798,2025-11-25 18:40:15.947,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-20.4,-2.4,18.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.3,-4.1,-1.1,1.0,-42.4,29.1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42,0.01,321.0,1.2,19.1,65.882,35.0,1519.0
1764076216305421223,2025-11-25 18:40:16.304,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-18.4,-3.0,18.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.8,-4.8,-0.7,1.0,-40.8,27.1,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,-0.05,320.8,1.2,19.2,65.882,35.0,1519.0
1764076216659928112,2025-11-25 18:40:16.659,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-14.4,-3.0,18.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.6,-10.7,1.6,1.0,-40.5,19.3,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.06,320.8,1.2,19.1,65.882,35.0,1519.0
1764076217015479316,2025-11-25 18:40:17.014,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-17.8,-1.3,16.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.2,-4.1,-0.3,1.0,-37.6,25.4,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,0.03,320.8,1.2,19.1,65.882,35.0,1519.0
1764076217364621538,2025-11-25 18:40:17.363,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-15.6,1.1,18.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.2,0.5,1.2,1.0,-34.7,29.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.0,320.7,1.2,19.1,65.882,35.0,1519.0
1764076217720477926,2025-11-25 18:40:17.719,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-19.6,-5.1,16.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.5,-5.9,-2.5,1.0,-40.5,25.5,-2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.01,320.6,1.2,19.1,65.882,35.0,1519.0
1764076218075344333,2025-11-25 18:40:18.074,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-17.0,0.0,19.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.3,-7.1,2.0,1.0,-41.8,25.2,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-0.01,320.6,1.2,19.2,65.882,35.0,1519.0
