Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273320851583942,2026-05-20 16:05:20.849,-2.120000,1.498000,242.679000,-0.291400,-0.156900,0.135900,-0.000294,-0.024891,0.340973,0.294000,0.343000,-10.141000
1779273320862636812,2026-05-20 16:05:20.861,-2.105000,1.484000,243.170000,-0.289500,-0.155900,0.143600,0.002243,-0.019187,0.342469,0.222000,0.123000,-10.164000
1779273320885164145,2026-05-20 16:05:20.883,-2.091000,1.476000,243.668000,-0.294000,-0.147000,0.143300,0.001868,-0.014755,0.347681,0.205000,0.480000,-10.144000
1779273320910165164,2026-05-20 16:05:20.909,-2.075000,1.472000,244.164000,-0.292200,-0.151000,0.141200,0.000769,-0.017813,0.348003,0.292000,0.362000,-10.200000
1779273320935056238,2026-05-20 16:05:20.933,-2.059000,1.461000,244.660000,-0.296600,-0.139100,0.139800,0.001726,-0.020051,0.351331,0.232000,0.258000,-10.135000
1779273320960051812,2026-05-20 16:05:20.959,-2.042000,1.449000,245.160000,-0.296700,-0.143000,0.136600,-0.000382,-0.018153,0.350667,0.223000,0.238000,-10.051000
1779273320985034460,2026-05-20 16:05:20.983,-2.027000,1.447000,245.664000,-0.296700,-0.142000,0.138700,0.004405,-0.012114,0.350012,0.267000,0.489000,-10.170000
1779273321010153330,2026-05-20 16:05:21.009,-2.012000,1.447000,246.165000,-0.299200,-0.131200,0.136400,-0.001876,-0.013096,0.348878,0.256000,0.381000,-10.068000
1779273321035142219,2026-05-20 16:05:21.034,-2.001000,1.439000,246.661000,-0.299300,-0.132200,0.139600,-0.002985,-0.020173,0.347522,0.285000,0.423000,-10.123000
1779273321060037664,2026-05-20 16:05:21.058,-1.992000,1.430000,247.159000,-0.299300,-0.135100,0.139600,-0.005009,-0.017659,0.347593,0.177000,0.375000,-10.101000
1779273321084994719,2026-05-20 16:05:21.083,-1.982000,1.428000,247.648000,-0.299200,-0.128200,0.138500,-0.001328,-0.010716,0.343599,0.258000,0.429000,-10.105000
1779273321109999516,2026-05-20 16:05:21.108,-1.975000,1.429000,248.138000,-0.302000,-0.131100,0.138400,-0.005807,-0.012456,0.342864,0.205000,0.584000,-10.087000
1779273321135084886,2026-05-20 16:05:21.134,-1.972000,1.424000,248.629000,-0.304700,-0.124200,0.137100,-0.007806,-0.019151,0.341557,0.294000,0.542000,-10.213000
1779273321198364775,2026-05-20 16:05:21.197,-1.968000,1.411000,249.599000,-0.307300,-0.118300,0.141300,-0.005656,-0.012452,0.336530,0.203000,0.344000,-10.079000
1779273321210011479,2026-05-20 16:05:21.208,-1.972000,1.409000,250.084000,-0.308200,-0.116300,0.141200,-0.010851,-0.014924,0.338814,0.289000,0.548000,-10.173000
1779273321235075923,2026-05-20 16:05:21.234,-1.976000,1.399000,250.572000,-0.307100,-0.107500,0.141200,-0.013344,-0.019048,0.337976,0.311000,0.394000,-10.115000
1779273321260252664,2026-05-20 16:05:21.259,-1.984000,1.388000,251.054000,-0.309100,-0.116300,0.141100,-0.012484,-0.019116,0.336191,0.195000,0.359000,-10.099000
1779273321285023201,2026-05-20 16:05:21.283,-1.992000,1.384000,251.540000,-0.309900,-0.110300,0.144300,-0.016527,-0.014024,0.340519,0.193000,0.320000,-10.171000
1779273321310461627,2026-05-20 16:05:21.309,-2.004000,1.381000,252.029000,-0.312700,-0.108300,0.145200,-0.016438,-0.014334,0.342947,0.348000,0.429000,-10.221000
1779273321336010201,2026-05-20 16:05:21.334,-2.014000,1.374000,252.517000,-0.312600,-0.103400,0.144100,-0.016497,-0.018460,0.341051,0.230000,0.295000,-10.072000
1779273321360060423,2026-05-20 16:05:21.359,-2.028000,1.363000,253.010000,-0.311600,-0.102500,0.138700,-0.014757,-0.021531,0.344902,0.256000,0.344000,-10.207000
1779273321385350886,2026-05-20 16:05:21.384,-2.041000,1.357000,253.510000,-0.312500,-0.100500,0.141900,-0.017705,-0.014548,0.345396,0.179000,0.376000,-10.223000
1779273321410375145,2026-05-20 16:05:21.408,-2.055000,1.358000,254.008000,-0.311500,-0.097500,0.140800,-0.015555,-0.009445,0.350940,0.245000,0.328000,-10.177000
