Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Yaw,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1779273847064360276,*2026-05-20 16:14:07.063,0X0000,1,1,1,1,0.7,0.7,0.7,0.7,-418.3,-37.0,315.0,-67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9787,0.040299999999999996,-0.056,0.001,-894.8,-402.3,-6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11,3.01,26.5,0.7,35.3,65.882,35.0,1555.0
1779273847427195406,*2026-05-20 16:14:07.426,0X0000,1,1,1,1,0.7,0.7,0.7,0.7,-395.3,-85.8,284.7,-58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9076000000000001,-0.0362,-0.0688,0.001,-799.0,-437.1,-16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,3.19,26.3,0.7,35.3,65.882,35.0,1555.0
1779273847789752628,2026-05-20 16:14:07.789,0X0000,1,1,1,1,0.7,0.7,0.7,0.7,-393.3,-64.0,314.0,-38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.944,-0.0346,-0.049,0.001,-828.6,-456.4,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,2.83,26.7,0.7,35.3,65.882,35.0,1555.0
1779273848152296553,2026-05-20 16:14:08.151,0X0000,1,1,1,1,0.7,0.7,0.7,0.6,-422.4,-41.3,293.1,-67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9549,0.0355,-0.0643,0.001,-872.4,-395.1,-13.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22,3.14,26.4,0.6,35.3,65.882,35.0,1555.0
1779273848513340109,2026-05-20 16:14:08.512,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-431.5,-54.0,311.3,-56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9914,0.0039,-0.062299999999999994,0.001,-889.3,-442.4,-10.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11,3.01,26.6,0.6,35.3,65.882,35.0,1555.0
1779273848848224627,2026-05-20 16:14:08.847,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-323.4,-20.0,267.9,-48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51,0.05,27.5,0.6,35.3,65.882,35.0,1555.0
1779273849207169182,)2026-05-20 16:14:09.206,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-295.4,33.3,328.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8328,0.027100000000000003,0.0214,0.001,-740.0,-383.7,-4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,-1.73,29.3,0.6,35.3,65.882,35.0,1555.0
1779273849542312478,2026-05-20 16:14:09.541,0X0000,1,1,1,1,0.6,0.7,0.7,0.6,-185.5,39.8,239.6,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,-3.56,33.1,0.6,35.3,65.882,35.0,1555.0
1779273849903026719,D2026-05-20 16:14:09.902,0X0000,1,1,1,1,0.6,0.7,0.7,0.6,-146.3,6.3,168.2,-50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41969999999999996,0.07529999999999999,-0.005900000000000001,0.001,-380.8,-190.7,-22.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38,-1.8,36.7,0.6,35.3,65.882,35.0,1555.0
1779273850235825497,2026-05-20 16:14:10.235,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-81.4,-2.5,74.2,-24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,-1.13,41.6,0.6,35.3,65.882,35.0,1555.0
1779273850589954422,%2026-05-20 16:14:10.589,0X0000,1,1,1,1,0.6,0.6,0.7,0.6,-65.8,18.1,79.3,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19369999999999998,0.0448,0.0043,0.001,-167.8,-106.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13,0.99,45.5,0.6,35.3,65.882,35.0,1555.0
1779273850946222496,2026-05-20 16:14:10.945,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-72.6,7.2,25.9,-27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1315,0.0466,-0.0182,0.001,-116.8,-76.5,-16.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,1.45,52.4,0.6,35.3,65.882,35.0,1555.0
1779273851299968070,2026-05-20 16:14:11.299,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-36.6,27.9,66.3,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1373,0.0434,0.0143,0.001,-108.3,-94.9,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22,0.99,59.0,0.6,35.3,65.882,35.0,1555.0
1779273851653228162,%2026-05-20 16:14:11.652,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-44.6,13.1,34.1,-22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,0.047200000000000006,-0.0054,0.001,-85.5,-77.1,-5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,1.27,66.1,0.6,35.3,65.882,35.0,1555.0
1779273852004917477,2026-05-20 16:14:12.004,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-9.9,32.0,43.0,-35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0706,0.09,0.008,0.001,-106.9,-41.1,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,1.57,73.1,0.6,35.3,65.882,35.0,1555.0
1779273852360728236,$2026-05-20 16:14:12.360,0X0000,1,1,1,1,0.6,0.7,0.7,0.6,-37.0,17.7,38.2,-30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1004,0.06409999999999999,-0.0031,0.001,-79.8,-88.4,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,1.15,80.4,0.6,35.3,65.882,35.0,1555.0
1779273852716817588,2026-05-20 16:14:12.716,0X0000,1,1,1,1,0.6,0.7,0.6,0.6,-27.2,16.2,26.3,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714,0.0517,-0.002,0.001,-54.9,-69.0,-2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.26,1.49,87.3,0.6,35.3,65.882,35.0,1555.0
1779273853082756476,%2026-05-20 16:14:13.082,0X0000,1,0,1,1,0.6,0.0,0.6,0.6,-20.1,0.0,28.0,-18.3,0.0,-961.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06420000000000001,0.0594,0.0043,0.001,-54.7,-68.3,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,1.34,94.2,0.6,35.3,65.882,35.0,1555.0
1779273853439022735,%2026-05-20 16:14:13.438,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-21.0,9.1,16.3,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0498,0.037899999999999996,-0.004,0.001,-27.4,-56.2,-4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55,1.45,101.1,0.6,35.3,65.882,35.0,1555.0
1779273853800630624,2026-05-20 16:14:13.800,0X0000,1,0,1,1,0.6,0.0,0.6,0.6,-14.4,0.0,16.8,-20.6,0.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0416,0.0582,0.0013,0.001,-42.8,-57.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.36,1.57,107.7,0.6,35.3,65.882,35.0,1555.0
1779273854164661105,32026-05-20 16:14:14.164,0X0000,1,0,1,1,0.6,0.0,0.6,0.6,-6.4,0.0,19.2,-13.6,0.0,863.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0342,0.053399999999999996,0.006900000000000001,0.001,-34.8,-53.2,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,1.31,114.4,0.6,35.3,65.882,35.0,1555.0
1779273854502100290,2026-05-20 16:14:14.501,0X0000,1,1,1,1,0.7,0.7,0.6,0.6,-9.8,715.9,-183.4,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,1.4,120.8,0.6,35.3,65.882,35.0,1555.0
1779273854870408994,(2026-05-20 16:14:14.869,0X0000,1,1,0,1,0.6,0.7,0.0,0.6,-5.8,20.6,0.0,-20.7,0.0,0.0,-529.0,0.0,0.0,0.0,1.0,0.0,-0.015300000000000001,0.0551,-0.0001,0.001,-34.7,-45.4,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33,1.34,127.1,0.6,35.3,65.882,35.0,1555.0
1779273855238778586,2026-05-20 16:14:15.238,0X0000,1,0,1,1,0.7,0.7,0.6,0.6,1.0,0.0,8.6,-11.3,0.0,-109.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0101,0.043,0.0052,0.001,-25.3,-36.4,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,2.51,132.3,0.6,35.3,65.882,35.0,1555.0
1779273855608983956,2026-05-20 16:14:15.608,0X0000,1,0,1,1,0.6,0.6,0.6,0.6,-75.6,0.0,45.0,-30.8,0.0,623.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.161,0.0414,-0.0165,0.001,85.5,-143.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,6.55,135.0,0.6,35.2,65.882,35.0,1555.0
1779273855959876363,2026-05-20 16:14:15.959,0X0000,0,1,1,1,0.7,0.7,0.6,0.6,0.0,-36.5,110.0,-44.8,-124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,8.13,135.5,0.6,35.3,65.882,35.0,1555.0
1779273856336063067,+2026-05-20 16:14:16.335,0X0000,0,1,1,1,0.7,0.7,0.6,0.6,0.0,-17.4,168.0,-31.2,-756.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5133,0.0184,-0.026199999999999998,0.001,350.8,-373.6,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,7.87,135.3,0.6,35.3,65.882,35.0,1555.0
1779273856683385678,2026-05-20 16:14:16.682,0X0000,1,1,0,1,0.7,0.7,0.0,0.6,-418.5,-62.8,0.0,-93.2,0.0,0.0,558.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,6.7,136.9,0.6,35.3,65.882,35.0,1555.0
1779273857045939548,2026-05-20 16:14:17.045,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-431.8,-61.9,290.1,-72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9635,0.0144,-0.0745,0.001,706.1,-659.9,-3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,4.24,137.7,0.6,35.3,65.882,35.0,1555.0
1779273857412293752,+2026-05-20 16:14:17.411,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-405.9,-100.2,354.2,-40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0145,-0.07909999999999999,-0.052,0.001,796.0,-635.8,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,3.44,136.9,0.6,35.2,65.882,35.0,1555.0
1779273857774768751,2026-05-20 16:14:17.774,0X0000,1,1,1,1,0.7,0.6,0.6,0.6,-462.0,-43.5,268.2,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9746,-0.0343,-0.0688,0.001,735.4,-643.9,-19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,2.81,136.7,0.6,35.3,65.882,35.0,1555.0
1779273858135814325,+2026-05-20 16:14:18.135,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-406.5,-56.2,324.0,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.975,-0.053399999999999996,-0.0418,0.001,738.3,-640.4,11.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01,3.04,135.9,0.6,35.3,65.882,35.0,1555.0
1779273858495929880,2026-05-20 16:14:18.495,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-397.0,-46.3,345.6,-55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9911,0.0124,-0.0414,0.001,700.3,-702.5,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,2.75,135.6,0.6,35.2,65.882,35.0,1555.0
1779273858858082917,62026-05-20 16:14:18.857,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-442.0,-49.3,333.4,-59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0349000000000002,0.013699999999999999,-0.0587,0.001,721.6,-744.3,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,3.17,134.8,0.6,35.2,65.882,35.0,1555.0
1779273859218372584,)2026-05-20 16:14:19.217,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-371.5,-14.1,314.2,-49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9152,0.047,-0.032600000000000004,0.001,603.7,-690.2,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93,2.71,134.1,0.6,35.3,65.882,35.0,1555.0
1779273859580317065,2026-05-20 16:14:19.579,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-406.4,-75.2,231.0,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8507,-0.0729,-0.0732,0.001,632.3,-578.0,-20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,3.43,132.6,0.6,35.3,65.882,35.0,1555.0
1779273859942377731,72026-05-20 16:14:19.941,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-421.9,-62.1,323.8,-83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9952000000000001,0.0286,-0.06570000000000001,0.001,652.4,-754.7,-13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27,3.07,132.4,0.6,35.3,65.882,35.0,1555.0
1779273860302389361,+2026-05-20 16:14:20.301,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-284.1,-58.9,319.1,-74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8051,0.020300000000000002,-0.0264,0.001,522.9,-612.9,14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,2.98,131.9,0.6,35.2,65.882,35.0,1555.0
1779273860662971750,(2026-05-20 16:14:20.662,0X0000,1,1,1,1,0.7,0.6,0.6,0.6,-411.6,-39.0,307.8,-55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9601000000000001,0.022,-0.0535,0.001,614.9,-739.6,-3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,3.02,131.0,0.6,35.2,65.882,35.0,1555.0
1779273861025235472,2026-05-20 16:14:21.024,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-427.4,-67.3,259.4,-47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9166,-0.0268,-0.0762,0.001,621.2,-678.2,-26.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.09,3.02,130.7,0.6,35.2,65.882,35.0,1555.0
1779273861388466601,*2026-05-20 16:14:21.387,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-434.0,-55.1,348.7,-89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0446,0.046200000000000005,-0.0621,0.001,645.5,-824.8,-9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29,3.0,130.5,0.6,35.3,65.882,35.0,1555.0
1779273861752795064,*2026-05-20 16:14:21.752,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-454.8,135.5,339.1,-87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0595999999999999,0.2978,-0.0183,0.001,457.9,-1000.7,25.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,3.07,130.3,0.6,35.2,65.882,35.0,1555.0
1779273862117886452,+2026-05-20 16:14:22.117,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-446.8,-107.2,351.8,-50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0657999999999999,-0.0755,-0.0682,0.001,744.0,-770.0,-4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,3.24,129.9,0.6,35.2,65.882,35.0,1555.0
1779273862477263323,(2026-05-20 16:14:22.476,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-445.9,-41.9,249.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282,-0.0655,-0.062299999999999994,0.001,648.0,-670.7,-4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,3.4,129.9,0.6,35.2,65.882,35.0,1555.0
1779273862814502859,2026-05-20 16:14:22.813,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-415.9,-257.8,409.9,-26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,2.98,129.9,0.6,35.2,65.882,35.0,1555.0
1779273863176494396,82026-05-20 16:14:23.175,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-441.0,-41.5,358.5,-56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.067,0.020300000000000002,-0.048799999999999996,0.001,670.1,-832.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22,3.26,129.9,0.6,35.3,65.882,35.0,1555.0
1779273863538949007,)2026-05-20 16:14:23.538,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-449.2,-19.5,296.5,-57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9952000000000001,0.0508,-0.062,0.001,604.5,-794.6,-12.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31,2.95,130.1,0.6,35.2,65.882,35.0,1555.0
1779273863896579377,)2026-05-20 16:14:23.896,0X0000,1,1,1,1,0.6,0.6,0.6,0.6,-418.7,-6.4,323.4,-79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9904,0.0973,-0.048799999999999996,0.001,566.5,-819.6,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38,3.16,130.2,0.6,35.2,65.882,35.0,1555.0
1779273864259011803,82026-05-20 16:14:24.258,0X0000,1,1,1,1,0.6,0.6,0.6,0.5,-463.8,-56.8,314.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0380999999999998,-0.011699999999999999,-0.0687,0.001,684.4,-783.7,-8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.37,3.29,130.4,0.5,35.3,65.882,35.0,1555.0
1779273864620808951,+2026-05-20 16:14:24.620,0X0000,1,1,1,1,0.6,0.6,0.6,0.5,-424.5,-62.5,315.8,-74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.988,0.016300000000000002,-0.0663,0.001,635.8,-759.1,-15.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.34,2.97,130.8,0.5,35.2,65.882,35.0,1555.0
1779273864980370414,(2026-05-20 16:14:24.979,0X0000,1,1,1,1,0.5,0.6,0.5,0.5,-381.6,24.1,287.1,-35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8925,0.08009999999999999,-0.0287,0.001,526.7,-725.3,17.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.58,3.2,131.1,0.5,35.2,65.882,35.0,1555.0
1779273865342466302,2026-05-20 16:14:25.341,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-423.0,-53.7,309.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9778,-0.0912,-0.0412,0.001,730.1,-657.4,-30.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17,0.45,132.6,0.5,35.3,65.882,35.0,1555.0
1779273865697467802,2026-05-20 16:14:25.696,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-301.7,7.4,305.5,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8104,0.0155,0.0018,0.001,548.7,-596.5,-6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,-0.51,133.7,0.5,35.3,65.882,35.0,1555.0
1779273866056129302,2026-05-20 16:14:26.055,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-241.1,19.2,262.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6725,0.0109,0.014,0.001,487.6,-460.9,-49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,-5.34,137.5,0.5,35.2,65.882,35.0,1555.0
1779273866413662302,(2026-05-20 16:14:26.412,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-155.7,-6.6,214.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49389999999999995,-0.0322,0.0188,0.001,401.6,-289.9,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51,-1.86,140.5,0.5,35.2,65.882,35.0,1555.0
1779273866747546301,2026-05-20 16:14:26.747,0X0000,1,1,1,1,0.5,0.6,0.5,0.5,-111.3,-2.9,99.0,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48,-1.38,145.5,0.5,35.3,65.882,35.0,1555.0
1779273867098155246,2026-05-20 16:14:27.097,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-70.5,-0.5,63.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17880000000000001,0.004,-0.003,0.001,151.9,-94.5,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.83,1.26,149.4,0.5,35.2,65.882,35.0,1555.0
1779273867451379320,2026-05-20 16:14:27.450,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-66.4,21.2,65.5,-19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176,0.0549,0.0001,0.001,141.1,-118.7,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,1.38,157.3,0.5,35.2,65.882,35.0,1555.0
1779273867806223060,2026-05-20 16:14:27.805,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-50.3,17.4,54.6,-33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0683,-0.0033,0.001,118.4,-101.3,-2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82,1.2,165.4,0.5,35.2,65.882,35.0,1555.0
1779273868160788115,'2026-05-20 16:14:28.160,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-55.6,13.4,45.8,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353,0.045200000000000004,-0.0046,0.001,130.7,-57.3,-4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72,0.98,174.7,0.5,35.2,65.882,35.0,1555.0
1779273868514020375,$2026-05-20 16:14:28.513,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-42.9,16.6,30.7,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09820000000000001,0.042,-0.0029,0.001,100.2,-37.1,-2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,1.41,182.8,0.5,35.2,65.882,35.0,1555.0
1779273868868725393,2026-05-20 16:14:28.868,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-29.6,32.5,47.8,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1033,0.0687,0.0085,0.001,114.6,-47.5,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04,1.2,191.3,0.5,35.2,65.882,35.0,1555.0
1779273869223663744,$2026-05-20 16:14:29.223,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-28.3,20.4,25.7,-29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0721,0.06620000000000001,-0.0031,0.001,90.5,-37.4,-3.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,1.75,200.0,0.5,35.2,65.882,35.0,1555.0
1779273869578339726,22026-05-20 16:14:29.577,0X0000,1,1,1,1,0.5,0.5,0.5,0.5,-67.9,18.5,97.2,-28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22030000000000002,0.063,0.0050999999999999995,0.001,221.6,50.6,29.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,7.35,209.2,0.5,35.2,65.882,35.0,1555.0
1779273869938351392,2026-05-20 16:14:29.937,0X0000,1,1,1,1,0.6,0.5,0.5,0.5,-163.4,-10.7,101.3,-54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3533,0.0583,-0.0343,0.001,333.0,135.8,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15,7.48,211.4,0.5,35.2,65.882,35.0,1555.0
