Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Pressure
1779273690491999518,2026-05-20 16:11:30.489,0.034380,3.162128,70.129616,0.109414,-0.021959,0.969793,1.576575,0.156393,9.832238,-0.020397,-0.004742,-0.250056,-0.000042,0.456569,-0.870694,98948.0000
1779273690590458314,2026-05-20 16:11:30.589,0.087903,3.362831,71.610893,0.106056,-0.027749,0.971086,1.265896,-0.060211,9.641161,-0.021336,-0.039830,-0.262453,-0.014989,0.458263,-0.870354,98956.0000
1779273690689962425,2026-05-20 16:11:30.688,0.115364,3.760523,73.144485,0.115256,-0.034134,0.972951,2.021541,-1.388592,10.172466,-0.025047,-0.080081,-0.269535,-0.028690,0.460632,-0.867663,98953.0000
1779273690790868332,2026-05-20 16:11:30.789,0.097483,4.064221,74.693733,0.132929,-0.036359,0.976855,0.984101,-0.426493,9.430656,-0.007966,-0.031787,-0.281078,-0.043930,0.461448,-0.866696,98945.0000
1779273690890435443,2026-05-20 16:11:30.888,0.042469,4.003368,76.230461,0.133901,-0.037309,0.976737,1.662406,-0.687186,10.109627,-0.009178,0.053011,-0.269220,-0.057416,0.458679,-0.866586,98953.0000
1779273690990123943,2026-05-20 16:11:30.988,-0.029948,3.532123,77.730309,0.111656,-0.033836,0.975017,1.310760,-0.833888,9.994834,-0.003886,0.113150,-0.258824,-0.066048,0.461051,-0.864924,98947.0000
1779273691091015554,2026-05-20 16:11:31.089,-0.083176,2.757451,79.158310,0.079178,-0.029773,0.978693,0.443257,-0.621308,9.797134,0.006800,0.160639,-0.239286,-0.073253,0.460673,-0.865931,98951.0000
1779273691190632480,2026-05-20 16:11:31.189,-0.083443,1.945366,80.492294,0.035581,-0.024418,0.977986,1.314601,-0.700241,9.854153,-0.013556,0.122338,-0.219166,-0.079848,0.459433,-0.866034,98957.0000
1779273691290740128,2026-05-20 16:11:31.289,-0.055688,1.236260,81.706108,-0.004182,-0.023553,0.981873,-0.506452,-0.598830,9.469774,-0.002491,0.103473,-0.205089,-0.085837,0.461155,-0.866822,98948.0000
1779273691390060758,2026-05-20 16:11:31.388,-0.009381,0.667106,82.828613,-0.013988,-0.023890,0.988661,-0.259668,-0.445214,9.923503,-0.003155,0.102522,-0.197817,-0.090309,0.459973,-0.865480,98949.0000
1779273691490664739,2026-05-20 16:11:31.489,0.051194,0.183768,83.864662,-0.037951,-0.021544,0.983307,-0.194196,-0.023181,10.028015,-0.012257,0.073300,-0.169155,-0.096863,0.459094,-0.863493,98952.0000
1779273691590466498,2026-05-20 16:11:31.589,0.098042,-0.275675,84.789696,-0.039964,-0.020808,0.982729,-0.810881,0.184307,9.781155,-0.018374,0.077521,-0.158101,-0.100194,0.458127,-0.865184,98952.0000
1779273691691898110,2026-05-20 16:11:31.690,0.118754,-0.838239,85.665413,-0.050022,-0.021547,0.982960,-0.035104,-1.141006,9.825893,0.024081,0.118023,-0.168387,-0.104390,0.456911,-0.865049,98945.0000
1779273691791057721,2026-05-20 16:11:31.789,0.126075,-1.604868,86.617096,-0.077758,-0.018041,0.976422,-1.532175,-0.088610,9.248093,-0.005594,0.127121,-0.172512,-0.108331,0.457393,-0.867959,98952.0000
1779273691890763702,2026-05-20 16:11:31.889,0.079930,-2.232027,87.661255,-0.119971,-0.023414,0.970337,-1.321744,-0.004262,9.613595,0.015505,0.035426,-0.157684,-0.113439,0.454088,-0.867750,98952.0000
1779273691990702424,2026-05-20 16:11:31.989,-0.015561,-2.181536,88.617691,-0.121358,-0.014634,0.967622,-0.488229,-0.026046,10.167367,0.014347,-0.075624,-0.158138,-0.119460,0.452518,-0.869058,98959.0000
1779273692090549813,2026-05-20 16:11:32.089,-0.077845,-1.512614,89.471405,-0.099852,-0.007609,0.965066,-0.762393,-0.413671,9.400268,0.018721,-0.163454,-0.136483,-0.131726,0.452442,-0.868745,98951.0000
1779273692190878517,2026-05-20 16:11:32.189,-0.094711,-0.508426,90.259186,-0.058294,-0.005006,0.967649,0.148606,0.121596,9.785089,0.006325,-0.177446,-0.122321,-0.143095,0.447954,-0.866848,98949.0000
1779273692292511591,2026-05-20 16:11:32.291,-0.071514,0.472072,90.994148,-0.019131,-0.007006,0.967025,-0.133578,-0.410781,9.588516,-0.008023,-0.156040,-0.120856,-0.156519,0.448818,-0.864728,98951.0000
1779273692390251609,2026-05-20 16:11:32.388,-0.028077,1.156261,91.650330,0.017128,-0.009385,0.975344,-0.042159,-0.324073,9.606474,-0.003339,-0.082212,-0.118112,-0.164572,0.446451,-0.862367,98951.0000
1779273692490943350,2026-05-20 16:11:32.489,-0.018457,1.406375,92.238792,0.027788,-0.013831,0.982494,0.034487,-0.188418,9.532477,-0.002702,-0.017891,-0.100661,-0.170875,0.447558,-0.863733,98951.0000
1779273692590514868,2026-05-20 16:11:32.589,-0.046732,1.284104,92.745331,0.025088,-0.014423,0.987894,-0.045297,-0.163623,9.951869,0.010093,0.044952,-0.088340,-0.175352,0.445781,-0.862377,98958.0000
1779273692690388424,2026-05-20 16:11:32.689,-0.091789,0.972745,93.180580,0.009460,-0.007303,0.987734,-0.125469,0.242202,9.679576,0.018120,0.065490,-0.092055,-0.175373,0.445158,-0.863261,98953.0000
1779273692789620016,2026-05-20 16:11:32.788,-0.124634,0.664291,93.634537,-0.004108,-0.002635,0.983975,-0.161655,0.453500,9.639591,0.005467,0.044149,-0.088505,-0.177503,0.443910,-0.864677,98955.0000
1779273692890804201,2026-05-20 16:11:32.889,-0.120701,0.487451,94.165749,-0.006588,0.000832,0.978783,-0.011838,0.547962,9.795247,-0.002255,0.029367,-0.095114,-0.180822,0.442077,-0.865448,98953.0000
1779273692990584072,2026-05-20 16:11:32.989,-0.085332,0.449173,94.799866,-0.002234,-0.000775,0.975934,-0.334535,0.150740,9.600525,-0.010548,0.010070,-0.119276,-0.185299,0.441184,-0.864413,98949.0000
1779273693091843035,2026-05-20 16:11:33.090,-0.032268,0.494725,95.493523,0.006344,-0.005118,0.974106,0.141297,-0.242754,9.790433,-0.016761,-0.000454,-0.125420,-0.191014,0.439039,-0.865116,98951.0000
1779273693191598386,2026-05-20 16:11:33.190,0.023542,0.537756,96.175026,0.012082,-0.008404,0.975743,0.137807,-0.159324,9.770900,-0.004066,0.002198,-0.117700,-0.196999,0.438705,-0.864955,98949.0000
1779273693290690590,2026-05-20 16:11:33.289,0.057855,0.520281,96.853424,0.013995,-0.009370,0.979096,0.305728,-0.108346,9.885386,-0.004187,0.006245,-0.117049,-0.201484,0.434853,-0.863250,98954.0000
1779273693390609923,2026-05-20 16:11:33.389,0.065743,0.445621,97.527306,0.010243,-0.011292,0.980750,0.303698,-0.049570,9.959017,0.006944,0.019387,-0.115294,-0.207467,0.433049,-0.862454,98957.0000
1779273693490022442,2026-05-20 16:11:33.488,0.036698,0.364430,98.187805,0.004522,-0.011465,0.981590,0.191479,-0.141030,9.880525,0.008199,0.014866,-0.112218,-0.212877,0.432683,-0.863508,98953.0000
1779273693590985997,2026-05-20 16:11:33.589,-0.022680,0.320605,98.812126,-0.003235,-0.009132,0.979792,0.090948,-0.106481,9.818562,0.012274,0.002511,-0.105716,-0.216805,0.429358,-0.864227,98955.0000
1779273693690428534,2026-05-20 16:11:33.689,-0.081209,0.364193,99.404938,-0.004358,-0.004568,0.977458,-0.079094,0.007233,9.758203,0.012475,-0.015318,-0.096275,-0.220110,0.428725,-0.864728,98948.0000
1779273693790253145,2026-05-20 16:11:33.788,-0.121330,0.484317,99.977867,-0.000423,-0.003154,0.976794,0.138075,-0.053487,9.841654,-0.001057,-0.020070,-0.099759,-0.226401,0.424845,-0.863575,98951.0000
1779273693890174386,2026-05-20 16:11:33.888,-0.131597,0.640203,100.557770,0.005225,-0.003402,0.974747,-0.004791,-0.230603,9.724216,-0.002127,-0.029551,-0.102987,-0.231815,0.424767,-0.864935,98946.0000
1779273693990920701,2026-05-20 16:11:33.989,-0.116492,0.776791,101.165367,0.012715,-0.002995,0.976363,0.170315,-0.179747,9.708666,-0.000723,-0.019644,-0.106981,-0.237451,0.421864,-0.861123,98957.0000
1779273694090683664,2026-05-20 16:11:34.089,-0.081604,0.843952,101.805214,0.018773,-0.003899,0.978171,0.140675,0.004713,9.743846,-0.004297,-0.005374,-0.108957,-0.241966,0.419437,-0.861550,98953.0000
1779273694191708886,2026-05-20 16:11:34.190,-0.031175,0.811167,102.457207,0.020866,-0.004185,0.980582,0.086166,0.045520,9.774701,-0.016264,0.015821,-0.116295,-0.246458,0.420284,-0.862056,98947.0000
1779273694290852349,2026-05-20 16:11:34.289,0.012594,0.694330,103.105469,0.017376,-0.008601,0.981344,0.100262,-0.151209,9.781572,-0.010559,0.024829,-0.115528,-0.251248,0.416423,-0.860642,98949.0000
1779273694390711238,2026-05-20 16:11:34.389,0.035602,0.534141,103.753563,0.013032,-0.009925,0.980953,0.120657,-0.151497,9.785442,-0.005015,0.027754,-0.113327,-0.254293,0.413374,-0.862291,98952.0000
1779273694490531645,2026-05-20 16:11:34.489,0.037279,0.364985,104.397942,0.007176,-0.010136,0.979767,0.049345,-0.190817,9.820343,0.002769,0.019796,-0.112694,-0.257008,0.411554,-0.862778,98953.0000
1779273694590006756,2026-05-20 16:11:34.588,0.021031,0.243107,105.039810,0.001193,-0.008684,0.977833,-0.012964,0.018906,9.808957,0.003943,0.011497,-0.112656,-0.263305,0.409432,-0.862567,98954.0000
1779273694690567256,2026-05-20 16:11:34.689,0.000085,0.211809,105.673439,-0.003008,-0.007174,0.976415,0.001683,0.048419,9.806779,0.006513,-0.006400,-0.111602,-0.265763,0.405486,-0.864509,98954.0000
1779273694790452867,2026-05-20 16:11:34.789,-0.020703,0.274973,106.295486,-0.003369,-0.006229,0.976270,0.044891,0.021681,9.785266,0.009739,-0.021142,-0.108118,-0.271739,0.403989,-0.863421,98951.0000
1779273694890310737,2026-05-20 16:11:34.888,-0.028579,0.406707,106.887383,0.000350,-0.006225,0.977009,0.116304,-0.002508,9.800706,-0.003021,-0.028928,-0.103640,-0.277130,0.400411,-0.862298,98945.0000
1779273694990900404,2026-05-20 16:11:34.989,-0.025617,0.555980,107.450287,0.006817,-0.006482,0.978589,0.154595,-0.067367,9.811144,-0.000856,-0.025709,-0.098827,-0.279812,0.400413,-0.861630,98951.0000
1779273695090511126,2026-05-20 16:11:35.089,-0.024482,0.664532,107.990005,0.013130,-0.007111,0.979217,0.187060,-0.090915,9.801882,0.005344,-0.014318,-0.090879,-0.285790,0.397734,-0.860214,98949.0000
1779273695190574219,2026-05-20 16:11:35.189,-0.026955,0.708274,108.518524,0.017156,-0.006935,0.979576,0.165975,-0.069803,9.783184,-0.000340,-0.000103,-0.089258,-0.290620,0.396162,-0.861853,98947.0000
1779273695289997367,2026-05-20 16:11:35.288,-0.027368,0.731584,109.071266,0.016953,-0.005047,0.977864,0.021752,0.108208,9.702420,0.002893,-0.009050,-0.101168,-0.292702,0.392930,-0.859924,98954.0000
1779273695390952015,2026-05-20 16:11:35.389,-0.019869,0.902119,109.689537,0.020625,-0.005704,0.974778,0.191638,0.013577,9.688018,-0.006073,-0.052978,-0.113379,-0.299593,0.390516,-0.859390,98955.0000
1779273695490779792,2026-05-20 16:11:35.489,-0.005361,1.288315,110.356239,0.035355,-0.007425,0.975413,0.343803,-0.164026,9.799121,0.000045,-0.074457,-0.113925,-0.305901,0.386608,-0.859136,98955.0000
1779273695590307348,2026-05-20 16:11:35.589,0.012410,1.804230,111.052597,0.054825,-0.007116,0.972709,0.814573,-0.303924,9.768066,-0.001555,-0.101606,-0.118524,-0.312999,0.384634,-0.853810,98951.0000
1779273695691708422,2026-05-20 16:11:35.690,0.019629,2.531060,111.653755,0.080131,-0.011845,0.971692,0.870968,-0.743044,9.500398,-0.002602,-0.150499,-0.091419,-0.322257,0.381953,-0.851711,98950.0000
1779273695790719144,2026-05-20 16:11:35.789,0.015850,3.274383,112.137856,0.117082,-0.007880,0.975484,1.169609,-0.100180,9.591623,0.005512,-0.114390,-0.079193,-0.329993,0.379028,-0.848144,98947.0000
1779273695890586829,2026-05-20 16:11:35.889,-0.002259,3.764424,112.556320,0.145432,-0.007742,0.976778,1.285371,-0.089958,9.674335,-0.009146,-0.051675,-0.075351,-0.334744,0.376699,-0.845268,98948.0000
1779273695990053866,2026-05-20 16:11:35.988,-0.024290,3.888418,112.924683,0.149540,-0.010146,0.975005,1.516273,0.115879,9.681786,-0.002651,-0.003528,-0.064707,-0.338952,0.374581,-0.845410,98950.0000
1779273696090849607,2026-05-20 16:11:36.089,-0.043218,3.725110,113.234619,0.142714,-0.006484,0.973617,1.440746,0.181275,9.704633,0.003803,0.042364,-0.049660,-0.340751,0.372208,-0.844708,98948.0000
1779273696190745514,2026-05-20 16:11:36.189,-0.049465,3.498884,113.496254,0.120653,-0.004456,0.971396,1.103133,0.175962,9.657949,-0.003823,0.050262,-0.041034,-0.339573,0.371890,-0.845630,98946.0000
1779273696290335570,2026-05-20 16:11:36.289,-0.048114,3.211802,113.715981,0.101685,-0.005605,0.972932,1.451326,-0.032699,9.770609,-0.005603,0.053481,-0.036006,-0.338108,0.371557,-0.847159,98950.0000
1779273696390123292,2026-05-20 16:11:36.388,-0.050596,2.866960,113.900848,0.081853,-0.006006,0.975066,0.930223,0.087719,9.950234,0.003265,0.055899,-0.025531,-0.339686,0.369943,-0.850979,98947.0000
1779273696490767310,2026-05-20 16:11:36.489,-0.052320,2.552066,114.052452,0.062046,-0.004882,0.976321,-0.028631,-0.047363,9.595887,0.004739,0.058902,-0.017958,-0.338482,0.370257,-0.850717,98955.0000
1779273696590564755,2026-05-20 16:11:36.589,-0.050736,2.317434,114.154358,0.049577,-0.001339,0.979656,0.393246,0.083193,9.871416,-0.004724,0.037796,-0.014539,-0.337615,0.369036,-0.851909,98952.0000
1779273696691948495,2026-05-20 16:11:36.690,-0.038454,2.198404,114.199860,0.038931,-0.003010,0.979714,0.498953,0.084173,9.936975,0.004473,0.011508,-0.001093,-0.338851,0.368966,-0.853976,98949.0000
1779273696791259903,2026-05-20 16:11:36.789,-0.021745,2.156636,114.197968,0.044404,-0.002145,0.980902,0.779682,0.049143,9.831058,-0.003131,-0.002547,0.009936,-0.337318,0.368740,-0.851910,98953.0000
1779273696890764199,2026-05-20 16:11:36.889,-0.012300,2.119994,114.152565,0.045732,-0.004190,0.979704,0.401211,-0.126224,9.715218,0.003733,0.011293,0.013620,-0.336787,0.368636,-0.855520,98953.0000
1779273696990684403,2026-05-20 16:11:36.989,-0.014432,2.044862,114.078064,0.049232,-0.000895,0.979138,0.311035,-0.024977,9.798102,0.002920,0.025312,0.015812,-0.335530,0.370212,-0.852891,98949.0000
1779273697090053051,2026-05-20 16:11:37.088,-0.023630,1.909268,114.009590,0.042368,0.001621,0.977607,0.521751,-0.310090,9.834195,0.002060,0.030419,-0.003234,-0.334689,0.368360,-0.855267,98947.0000
1779273697190701162,2026-05-20 16:11:37.189,-0.018346,1.514892,114.064232,0.036981,0.002416,0.980651,0.440484,0.283672,9.955120,-0.006846,0.086245,-0.031778,-0.333193,0.369253,-0.855626,98948.0000
1779273697290739791,2026-05-20 16:11:37.289,0.024074,0.862454,114.293640,0.017545,-0.001372,0.982812,-0.165105,0.232201,9.641754,-0.012314,0.131624,-0.048522,-0.332367,0.368556,-0.859229,98945.0000
1779273697390284347,2026-05-20 16:11:37.388,0.093599,0.117643,114.681664,-0.013502,-0.003690,0.984819,-0.191690,0.168888,10.125230,-0.012477,0.143470,-0.081278,-0.330010,0.367335,-0.860760,98955.0000
1779273697491115199,2026-05-20 16:11:37.489,0.175913,-0.566030,115.233994,-0.047199,-0.006629,0.979960,-0.245761,0.199315,9.894414,-0.014555,0.091256,-0.109112,-0.327720,0.365122,-0.865563,98950.0000
1779273697590553550,2026-05-20 16:11:37.589,0.245383,-0.906968,115.869339,-0.065609,-0.017214,0.978470,-0.294446,-0.274661,9.988250,-0.007550,0.017725,-0.101490,-0.329582,0.360882,-0.867514,98952.0000
1779273697690543995,2026-05-20 16:11:37.688,0.292012,-1.012689,116.574707,-0.060481,-0.017605,0.978206,-1.636429,0.254466,9.259274,0.014820,0.039820,-0.124011,-0.333182,0.357604,-0.866744,98954.0000
1779273697791782884,2026-05-20 16:11:37.790,0.305961,-1.244975,117.420723,-0.070762,-0.021384,0.979462,-1.346619,-0.445092,9.928531,0.018741,0.094387,-0.164656,-0.336824,0.353966,-0.868063,98955.0000
1779273697890811013,2026-05-20 16:11:37.889,0.260433,-1.831639,118.619637,-0.096671,-0.023648,0.971730,-2.172364,-0.471846,9.462940,0.016422,0.084650,-0.205894,-0.341730,0.347561,-0.871983,98947.0000
1779273697990583365,2026-05-20 16:11:37.989,0.220067,-2.099996,119.835289,-0.123011,-0.016670,0.970879,-1.616479,-0.095667,9.771864,0.023722,0.017378,-0.192231,-0.346310,0.340320,-0.874092,98954.0000
1779273698090265309,2026-05-20 16:11:38.088,0.221229,-1.906565,120.999847,-0.124458,-0.011193,0.971067,-0.614876,0.351094,10.214174,0.018228,-0.046367,-0.200662,-0.355906,0.333452,-0.872484,98946.0000
1779273698191665383,2026-05-20 16:11:38.190,0.207636,-1.373619,122.202293,-0.110284,-0.015836,0.967668,-0.186053,-0.144019,9.804136,0.012082,-0.116856,-0.220147,-0.364598,0.327483,-0.870920,98958.0000
1779273698290777902,2026-05-20 16:11:38.289,0.132823,-0.580505,123.465317,-0.082494,-0.014642,0.963296,-1.053676,-0.006981,9.431945,0.015761,-0.155506,-0.226752,-0.377722,0.319809,-0.865604,98949.0000
1779273698390760457,2026-05-20 16:11:38.389,-0.006347,0.222737,124.766029,-0.043403,-0.014920,0.969844,0.237959,-0.692745,9.796921,0.019666,-0.137732,-0.238408,-0.390003,0.311464,-0.862992,98947.0000
1779273698490166031,2026-05-20 16:11:38.488,-0.166918,0.548264,126.237595,-0.003051,-0.003201,0.984711,0.258364,-0.500690,9.770314,0.039872,-0.003701,-0.273202,-0.400203,0.301049,-0.860383,98959.0000
1779273698590705291,2026-05-20 16:11:38.589,-0.296272,0.370745,127.929749,-0.003773,0.002745,0.985226,-0.258184,-0.691793,9.351830,0.016293,0.054968,-0.311333,-0.408693,0.289626,-0.861992,98950.0000
1779273698690509346,2026-05-20 16:11:38.689,-0.328367,-0.013125,129.752197,-0.009637,0.010829,0.989653,0.294958,0.083795,9.682919,0.016611,0.091212,-0.331516,-0.415413,0.278764,-0.865160,98951.0000
1779273698792158105,2026-05-20 16:11:38.790,-0.245121,-0.233200,131.684143,-0.031325,0.010807,0.980369,-0.454284,0.384408,9.827494,-0.021598,0.015300,-0.348543,-0.422991,0.267076,-0.865886,98949.0000
1779273698892083420,2026-05-20 16:11:38.890,-0.110210,-0.141249,133.733490,-0.029776,0.005388,0.978733,-0.001748,-0.394780,9.850634,-0.024058,-0.035563,-0.365273,-0.433801,0.254872,-0.863219,98949.0000
1779273698990820364,2026-05-20 16:11:38.989,0.023833,0.158580,135.873932,-0.014840,-0.000668,0.976039,0.407034,-0.219440,9.934957,-0.019169,-0.057347,-0.376647,-0.445535,0.239677,-0.860756,98949.0000
1779273699090374401,2026-05-20 16:11:39.089,0.108664,0.454974,138.061737,0.004660,-0.006955,0.976732,0.362401,-0.151947,9.901924,-0.009188,-0.046198,-0.380035,-0.455160,0.224811,-0.857756,98949.0000
1779273699191903790,2026-05-20 16:11:39.190,0.130469,0.593065,140.222244,0.018932,-0.010720,0.978881,0.450034,0.065629,9.878022,-0.009684,-0.011594,-0.368770,-0.465138,0.208680,-0.857115,98945.0000
1779273699290977994,2026-05-20 16:11:39.289,0.110076,0.525423,142.330704,0.023076,-0.009387,0.977537,0.383589,-0.177737,9.725279,0.001816,0.020921,-0.366928,-0.471552,0.192825,-0.858071,98949.0000
1779273699390417938,2026-05-20 16:11:39.389,0.087801,0.335465,144.430481,0.017161,-0.007635,0.978754,0.056684,0.251882,9.865309,-0.000102,0.034543,-0.366577,-0.479129,0.177899,-0.857520,98947.0000
1779273699490344975,2026-05-20 16:11:39.488,0.087634,0.109849,146.574539,0.007207,-0.005722,0.978343,-0.207862,-0.165778,9.732157,0.001009,0.039491,-0.379205,-0.484062,0.161439,-0.859099,98949.0000
1779273699590094975,2026-05-20 16:11:39.588,0.098685,-0.046471,148.736755,-0.004172,-0.003882,0.978672,-0.224535,-0.288387,9.735661,0.000926,0.020573,-0.378341,-0.490199,0.143196,-0.860305,98951.0000
1779273699690656012,2026-05-20 16:11:39.689,0.111302,-0.055710,150.889816,-0.011361,-0.004380,0.978847,-0.294318,-0.000585,9.659605,0.006276,-0.013356,-0.374949,-0.493587,0.127412,-0.859540,98951.0000
1779273699790546271,2026-05-20 16:11:39.789,0.116692,0.070270,153.044022,-0.008238,-0.004011,0.978997,0.163476,-0.180386,9.822847,-0.001904,-0.031115,-0.376972,-0.499689,0.110990,-0.859591,98957.0000
1779273699892072734,2026-05-20 16:11:39.890,0.123003,0.265983,155.208099,-0.001172,-0.002574,0.978477,-0.161755,0.167457,9.693725,-0.009272,-0.040150,-0.381798,-0.505207,0.093958,-0.860242,98955.0000
1779273699991039827,2026-05-20 16:11:39.989,0.145627,0.442827,157.382172,0.010479,-0.003802,0.977477,0.182552,-0.165244,9.858292,-0.009028,-0.028373,-0.380631,-0.510969,0.076131,-0.857568,98948.0000
1779273700090868919,2026-05-20 16:11:40.089,0.183450,0.512555,159.521362,0.016804,-0.005814,0.978065,0.261352,0.039932,9.821778,-0.006081,-0.004638,-0.367917,-0.513773,0.057384,-0.856447,98947.0000
1779273700190573234,2026-05-20 16:11:40.189,0.229158,0.469955,161.582214,0.016523,-0.006464,0.978268,0.170316,0.053466,9.771340,-0.005849,0.015335,-0.357592,-0.515674,0.040419,-0.855691,98951.0000
1779273700290093419,2026-05-20 16:11:40.288,0.285399,0.348899,163.584869,0.011236,-0.007841,0.979177,0.165861,-0.071617,9.790723,-0.014532,0.030811,-0.349965,-0.516096,0.026674,-0.857151,98956.0000
1779273700390987882,2026-05-20 16:11:40.389,0.338835,0.220665,165.608810,0.002776,-0.007228,0.980223,-0.032911,0.088717,9.769133,-0.009413,0.020030,-0.364463,-0.516232,0.010261,-0.858253,98952.0000
1779273700490751049,2026-05-20 16:11:40.489,0.378721,0.158011,167.706802,-0.002681,-0.009478,0.978655,0.217265,0.060383,9.764110,-0.000273,0.005002,-0.373847,-0.515165,-0.007902,-0.858444,98946.0000
1779273700590266012,2026-05-20 16:11:40.588,0.380146,0.163916,169.840576,-0.001997,-0.012827,0.978817,0.092633,0.143948,9.780589,0.009411,-0.000796,-0.367438,-0.516494,-0.026379,-0.858567,98948.0000
1779273700690826919,2026-05-20 16:11:40.689,0.340822,0.224390,171.930710,-0.000296,-0.010978,0.977030,-0.069838,-0.095335,9.699216,0.011198,-0.008380,-0.356862,-0.516014,-0.041877,-0.859107,98955.0000
1779273700790917789,2026-05-20 16:11:40.789,0.286680,0.299339,173.956161,0.002903,-0.005518,0.976898,-0.137412,0.202703,9.706640,0.007240,-0.009090,-0.349614,-0.513406,-0.059075,-0.857261,98958.0000
1779273700890481400,2026-05-20 16:11:40.889,0.263009,0.352831,175.965805,0.006726,-0.003799,0.978367,0.012501,0.028214,9.821246,-0.000228,-0.009406,-0.348328,-0.511400,-0.075105,-0.856028,98951.0000
1779273700992042382,2026-05-20 16:11:40.990,0.287928,0.385093,178.031967,0.007376,0.000776,0.978502,-0.071946,-0.318318,9.768250,-0.012852,-0.000485,-0.366520,-0.510017,-0.090589,-0.856291,98954.0000
1779273701090960752,2026-05-20 16:11:41.089,0.356203,0.400253,180.151001,0.009501,-0.003599,0.979942,0.121985,-0.311091,9.786046,-0.012562,0.005937,-0.373295,-0.507152,-0.108147,-0.856543,98947.0000
1779273701190572085,2026-05-20 16:11:41.189,0.431004,0.387822,182.277802,0.009349,-0.009152,0.980711,-0.001774,-0.019954,9.694359,-0.017790,0.005455,-0.372521,-0.503093,-0.125408,-0.857132,98949.0000
1779273701292129493,2026-05-20 16:11:41.290,0.474839,0.347392,184.381790,0.008352,-0.011315,0.979846,0.135919,-0.181517,9.850375,-0.006109,0.014452,-0.361796,-0.497522,-0.141750,-0.857181,98958.0000
1779273701391965474,2026-05-20 16:11:41.390,0.474247,0.301001,186.442505,0.004297,-0.010533,0.978559,0.157800,-0.181572,9.806714,0.001922,0.011439,-0.355073,-0.493465,-0.158425,-0.858084,98949.0000
1779273701490970381,2026-05-20 16:11:41.489,0.447909,0.277242,188.476212,0.001571,-0.010303,0.976496,-0.007176,-0.329750,9.799781,0.009579,0.009469,-0.353403,-0.486677,-0.175021,-0.856959,98954.0000
1779273701590767881,2026-05-20 16:11:41.589,0.409689,0.296902,190.469818,0.001571,-0.006534,0.976777,0.229503,-0.086790,9.956964,0.002803,-0.000004,-0.344634,-0.479313,-0.188412,-0.858325,98949.0000
1779273701690189844,2026-05-20 16:11:41.688,0.373996,0.363770,192.381821,0.002589,-0.005799,0.977732,0.133750,-0.041067,9.954882,0.001622,-0.012752,-0.325332,-0.471634,-0.203541,-0.858157,98956.0000
1779273701790737011,2026-05-20 16:11:41.789,0.361006,0.429922,194.208084,0.005373,-0.003284,0.978103,0.208767,0.040680,9.771678,-0.002752,-0.006263,-0.314395,-0.467217,-0.217762,-0.856728,98954.0000
1779273701890635881,2026-05-20 16:11:41.889,0.372825,0.487676,195.899460,0.005631,-0.006162,0.978194,0.004818,-0.043986,9.676199,-0.005617,-0.024672,-0.282316,-0.461627,-0.232011,-0.856529,98958.0000
1779273701990165474,2026-05-20 16:11:41.988,0.389054,0.708352,197.426086,0.009054,-0.006904,0.976918,0.080379,0.060366,9.749565,0.001300,-0.050695,-0.253167,-0.456597,-0.240610,-0.856450,98944.0000
1779273702090131751,2026-05-20 16:11:42.088,0.398400,1.017784,198.806732,0.023625,-0.007165,0.977336,0.081825,-0.124109,9.647877,-0.000731,-0.060947,-0.218887,-0.452463,-0.252155,-0.855079,98953.0000
1779273702190840326,2026-05-20 16:11:42.189,0.380200,1.547246,199.887451,0.039650,-0.010439,0.972591,-0.143994,-0.524488,9.514423,0.002131,-0.121738,-0.145725,-0.450611,-0.258826,-0.849568,98951.0000
1779273702290692548,2026-05-20 16:11:42.289,0.361537,2.393771,200.568344,0.077628,-0.007258,0.974534,0.232589,-0.494755,9.399890,-0.000346,-0.140457,-0.095418,-0.452048,-0.264337,-0.844300,98948.0000
1779273702390570455,2026-05-20 16:11:42.389,0.380864,3.122890,201.038956,0.116901,-0.003066,0.978014,1.351095,0.167440,9.649817,-0.003562,-0.094721,-0.071501,-0.453773,-0.268063,-0.839069,98952.0000
1779273702491105492,2026-05-20 16:11:42.489,0.452093,3.405401,201.386292,0.143143,-0.006042,0.980141,0.930696,-0.245470,9.553939,-0.012986,0.011022,-0.048981,-0.455814,-0.267698,-0.836326,98954.0000
1779273702590617122,2026-05-20 16:11:42.589,0.547947,3.288471,201.626770,0.136102,-0.009231,0.975307,1.720053,-0.095936,9.934672,-0.016869,0.041470,-0.027950,-0.453517,-0.270487,-0.840517,98955.0000
1779273702692041344,2026-05-20 16:11:42.690,0.621639,3.028422,201.817032,0.121519,-0.011654,0.973014,1.034493,-0.484898,9.894351,-0.008250,0.039121,-0.021180,-0.449946,-0.271674,-0.841179,98952.0000
1779273702791884955,2026-05-20 16:11:42.790,0.621493,2.869865,201.996857,0.110074,-0.013902,0.971978,1.572134,-0.388291,9.716330,0.004666,0.015876,-0.035530,-0.447593,-0.273489,-0.842695,98953.0000
