Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1779272977845592850,2026-05-20 15:59:37.844,23.541089167,87.294196500,84.30,0.009,0.050
1779272978852914775,2026-05-20 15:59:38.851,23.541081833,87.294191167,84.40,0.009,0.050
1779272979852907812,2026-05-20 15:59:39.852,23.541077000,87.294187333,84.40,0.009,0.050
1779272980853144774,2026-05-20 15:59:40.852,23.541075167,87.294185833,84.40,0.009,0.050
1779272981854058125,2026-05-20 15:59:41.853,23.541074000,87.294184667,84.40,0.009,0.050
1779272982856074625,2026-05-20 15:59:42.855,23.541073333,87.294183500,84.40,0.009,0.050
1779272983854681309,2026-05-20 15:59:43.853,23.541073167,87.294182500,84.50,0.009,0.050
1779272984865068068,2026-05-20 15:59:44.864,23.541074333,87.294180333,84.50,0.009,0.050
1779272985870272438,2026-05-20 15:59:45.869,23.541079000,87.294174667,84.50,0.009,0.050
1779272986844710196,2026-05-20 15:59:46.843,23.541085167,87.294167667,84.50,0.009,0.050
1779272987851139807,2026-05-20 15:59:47.850,23.541091167,87.294160833,84.50,0.009,0.050
1779272988859848991,2026-05-20 15:59:48.858,23.541096833,87.294153833,84.50,0.009,0.050
1779272989850976861,2026-05-20 15:59:49.850,23.541102667,87.294146667,84.50,0.009,0.050
1779272990851971083,2026-05-20 15:59:50.851,23.541108167,87.294139500,84.50,0.009,0.050
1779272991852864841,2026-05-20 15:59:51.851,23.541113833,87.294132333,84.50,0.009,0.050
1779272992857298915,2026-05-20 15:59:52.856,23.541119500,87.294125000,84.50,0.009,0.050
1779272993852257896,2026-05-20 15:59:53.851,23.541124833,87.294117667,84.50,0.009,0.050
1779272994861766432,2026-05-20 15:59:54.860,23.541130333,87.294110167,84.60,0.009,0.050
1779272995846290524,2026-05-20 15:59:55.845,23.541135667,87.294102500,84.60,0.009,0.050
1779272996853237153,2026-05-20 15:59:56.852,23.541141000,87.294094667,84.70,0.009,0.050
1779272997856371116,2026-05-20 15:59:57.855,23.541146333,87.294086833,84.70,0.009,0.050
1779272998854440171,2026-05-20 15:59:58.853,23.541151833,87.294078833,84.80,0.009,0.050
1779272999856223114,2026-05-20 15:59:59.855,23.541157333,87.294070833,84.80,0.009,0.050
1779273000870276206,2026-05-20 16:00:00.869,23.541162667,87.294063000,84.90,0.009,0.050
